comuna,tipo_cliente,consumo_mensual,coord_x,coord_y
Las Condes,RESIDENCIAL,129.41,-70.738962,-33.48277
Las Condes,RESIDENCIAL,133.13,-70.626676,-33.534419
Las Condes,COMERCIAL,148.28,-70.526642,-33.459718
Las Condes,RESIDENCIAL,92.5,-70.573234,-33.417438
Las Condes,INDUSTRIAL,651.88,-70.532121,-33.492605
Las Condes,INDUSTRIAL,595.38,-70.731864,-33.524619
Las Condes,COMERCIAL,185.39,-70.56366,-33.429481
Las Condes,INDUSTRIAL,736.61,-70.539924,-33.486095
Las Condes,COMERCIAL,116.46,-70.73082,-33.4442
Las Condes,RESIDENCIAL,130.97,-70.712885,-33.549584
Las Condes,INDUSTRIAL,1211.83,-70.682298,-33.504561
Las Condes,COMERCIAL,251.44,-70.652873,-33.549091
Las Condes,RESIDENCIAL,199.05,-70.649182,-33.590797
Las Condes,RESIDENCIAL,142.83,-70.580801,-33.558942
Las Condes,COMERCIAL,310.72,-70.583827,-33.513992
Las Condes,COMERCIAL,309.71,-70.543128,-33.425819
Las Condes,RESIDENCIAL,109.88,-70.642708,-33.435934
Las Condes,COMERCIAL,486.3,-70.554907,-33.560881
Las Condes,RESIDENCIAL,98.8,-70.544609,-33.414755
Las Condes,INDUSTRIAL,1164.09,-70.722538,-33.501792
Las Condes,RESIDENCIAL,144.89,-70.685662,-33.522021
Las Condes,COMERCIAL,359.24,-70.720916,-33.49186
Las Condes,RESIDENCIAL,135.48,-70.693417,-33.580609
Las Condes,INDUSTRIAL,1027.29,-70.749763,-33.520369
Las Condes,INDUSTRIAL,992.27,-70.709027,-33.419101
Las Condes,INDUSTRIAL,1336.75,-70.710787,-33.4197
Las Condes,INDUSTRIAL,1005.1,-70.633684,-33.568724
Las Condes,COMERCIAL,273.16,-70.717732,-33.494132
Las Condes,RESIDENCIAL,115.8,-70.636813,-33.573248
Las Condes,COMERCIAL,253.36,-70.561646,-33.595088
Las Condes,RESIDENCIAL,112.77,-70.583919,-33.525825
Las Condes,COMERCIAL,350.89,-70.719535,-33.511442
Las Condes,COMERCIAL,164.77,-70.636485,-33.546069
Las Condes,INDUSTRIAL,749.99,-70.664633,-33.547757
Las Condes,RESIDENCIAL,120.85,-70.749332,-33.563845
Las Condes,RESIDENCIAL,176.12,-70.550068,-33.424857
Las Condes,INDUSTRIAL,1019.95,-70.658427,-33.570582
Las Condes,RESIDENCIAL,189.02,-70.522762,-33.409273
Las Condes,INDUSTRIAL,1102.12,-70.72612,-33.588139
Las Condes,COMERCIAL,372.21,-70.566756,-33.579789
Las Condes,COMERCIAL,336.67,-70.669489,-33.592748
Las Condes,RESIDENCIAL,133.5,-70.71156,-33.491092
Las Condes,INDUSTRIAL,585.34,-70.585364,-33.509995
Las Condes,COMERCIAL,317.2,-70.57665,-33.597346
Las Condes,INDUSTRIAL,1199.56,-70.526823,-33.420143
Las Condes,RESIDENCIAL,168.62,-70.632169,-33.449844
Las Condes,COMERCIAL,134.99,-70.584615,-33.417621
Las Condes,RESIDENCIAL,82.34,-70.652632,-33.561778
Las Condes,INDUSTRIAL,1363.48,-70.693049,-33.409642
Las Condes,INDUSTRIAL,43.1,-70.621158,-33.548759
Las Condes,RESIDENCIAL,169.31,-70.529469,-33.443291
Las Condes,INDUSTRIAL,1065.14,-70.600862,-33.441061
Las Condes,COMERCIAL,328.54,-70.597971,-33.514499
Las Condes,COMERCIAL,395.18,-70.539193,-33.592434
Las Condes,COMERCIAL,342.45,-70.664053,-33.446305
Las Condes,INDUSTRIAL,1352.28,-70.587584,-33.403075
Las Condes,INDUSTRIAL,983.09,-70.667333,-33.451091
Providencia,RESIDENCIAL,145.84,-70.651496,-33.416052
Providencia,INDUSTRIAL,953.27,-70.537647,-33.450268
Providencia,INDUSTRIAL,1022.16,-70.527222,-33.464776
Providencia,INDUSTRIAL,474.81,-70.731465,-33.4069
Providencia,COMERCIAL,272.12,-70.696657,-33.418147
Providencia,COMERCIAL,328.32,-70.636174,-33.561267
Providencia,INDUSTRIAL,981.55,-70.743535,-33.432823
Providencia,COMERCIAL,224.4,-70.506533,-33.550291
Providencia,COMERCIAL,355.62,-70.729941,-33.47815
Providencia,INDUSTRIAL,834.22,-70.681519,-33.559931
Providencia,RESIDENCIAL,122.82,-70.539022,-33.445057
Providencia,RESIDENCIAL,178.17,-70.740024,-33.434202
Providencia,INDUSTRIAL,1255.18,-70.537271,-33.435263
Providencia,RESIDENCIAL,146.3,-70.646448,-33.508583
Providencia,INDUSTRIAL,926.55,-70.588211,-33.547258
Providencia,COMERCIAL,274.32,-70.705849,-33.571711
Providencia,RESIDENCIAL,151.39,-70.510447,-33.569391
Providencia,INDUSTRIAL,1094.9,-70.702431,-33.561626
Providencia,COMERCIAL,274.69,-70.696141,-33.511638
Providencia,COMERCIAL,353.35,-70.53874,-33.499919
Providencia,RESIDENCIAL,148.17,-70.550038,-33.439129
Providencia,INDUSTRIAL,1293.41,-70.696343,-33.463763
Providencia,RESIDENCIAL,125.77,-70.715863,-33.554449
Providencia,RESIDENCIAL,163.57,-70.630465,-33.437114
Providencia,COMERCIAL,365.47,-70.701205,-33.580341
Providencia,COMERCIAL,372.65,-70.50503,-33.44415
Providencia,COMERCIAL,378.45,-70.559573,-33.425008
Providencia,INDUSTRIAL,902.36,-70.592502,-33.592129
Providencia,RESIDENCIAL,139.42,-70.602153,-33.421379
Providencia,INDUSTRIAL,321.84,-70.699912,-33.491031
Providencia,INDUSTRIAL,699.91,-70.534874,-33.433005
Providencia,RESIDENCIAL,216.7,-70.632482,-33.499738
Providencia,COMERCIAL,279.88,-70.509708,-33.558533
Providencia,COMERCIAL,361.47,-70.521098,-33.405354
Providencia,INDUSTRIAL,1309.73,-70.56017,-33.44277
Providencia,RESIDENCIAL,136.67,-70.694821,-33.476409
Providencia,INDUSTRIAL,386.25,-70.749846,-33.562427
Providencia,COMERCIAL,328.82,-70.633879,-33.454105
Providencia,COMERCIAL,298.82,-70.630998,-33.523985
Providencia,COMERCIAL,373.58,-70.651233,-33.44814
Providencia,RESIDENCIAL,166.66,-70.511751,-33.593288
Providencia,INDUSTRIAL,1053.11,-70.674865,-33.509916
Providencia,INDUSTRIAL,638.79,-70.634373,-33.591853
Providencia,COMERCIAL,254.73,-70.630601,-33.468902
Providencia,RESIDENCIAL,190.29,-70.647287,-33.459768
Providencia,INDUSTRIAL,691.39,-70.604539,-33.523007
Providencia,INDUSTRIAL,1390.33,-70.533937,-33.469212
Providencia,COMERCIAL,376.69,-70.613337,-33.5813
Providencia,COMERCIAL,246.14,-70.572316,-33.494089
Providencia,INDUSTRIAL,768.87,-70.537662,-33.573789
Providencia,INDUSTRIAL,1285.14,-70.510439,-33.417413
Providencia,INDUSTRIAL,850.99,-70.523712,-33.401991
Providencia,RESIDENCIAL,101.52,-70.734214,-33.508834
Providencia,INDUSTRIAL,1019.79,-70.621782,-33.423596
Providencia,RESIDENCIAL,142.66,-70.660314,-33.564382
Providencia,COMERCIAL,105.9,-70.662893,-33.526956
Providencia,RESIDENCIAL,178.52,-70.549035,-33.58797
Providencia,COMERCIAL,420.03,-70.716853,-33.462921
Providencia,RESIDENCIAL,99.79,-70.575851,-33.463873
Providencia,INDUSTRIAL,1132.82,-70.515818,-33.588765
Providencia,RESIDENCIAL,131.24,-70.64274,-33.529355
Providencia,INDUSTRIAL,937.81,-70.540356,-33.403118
Providencia,INDUSTRIAL,615.1,-70.686697,-33.459654
Providencia,INDUSTRIAL,1478.96,-70.546391,-33.532437
Providencia,INDUSTRIAL,823.76,-70.574428,-33.477697
Providencia,INDUSTRIAL,690.08,-70.594222,-33.432059
Providencia,COMERCIAL,319.27,-70.713459,-33.404615
Providencia,INDUSTRIAL,866.84,-70.648367,-33.505627
Providencia,RESIDENCIAL,116.25,-70.684804,-33.5275
Providencia,COMERCIAL,441.31,-70.510604,-33.463814
Providencia,RESIDENCIAL,124.77,-70.554757,-33.473628
Providencia,COMERCIAL,137.14,-70.634327,-33.597473
Providencia,INDUSTRIAL,1221.69,-70.51787,-33.45693
Providencia,RESIDENCIAL,119.79,-70.504354,-33.540172
Providencia,COMERCIAL,188.16,-70.629341,-33.43372
Providencia,RESIDENCIAL,101.49,-70.657808,-33.504473
Providencia,COMERCIAL,345.23,-70.537103,-33.486148
Providencia,RESIDENCIAL,92.66,-70.638739,-33.590061
Providencia,COMERCIAL,312.56,-70.674685,-33.558768
Providencia,RESIDENCIAL,165.21,-70.720764,-33.412607
Providencia,RESIDENCIAL,162.7,-70.557896,-33.405022
Providencia,RESIDENCIAL,123.26,-70.705147,-33.438821
Providencia,INDUSTRIAL,830.69,-70.720463,-33.569405
Providencia,RESIDENCIAL,125.95,-70.593979,-33.524158
Providencia,RESIDENCIAL,184.38,-70.532092,-33.593708
Providencia,RESIDENCIAL,175.07,-70.53624,-33.546839
Providencia,RESIDENCIAL,243.85,-70.692681,-33.489194
Providencia,COMERCIAL,382.48,-70.546765,-33.528598
Providencia,INDUSTRIAL,478.91,-70.676952,-33.500391
Providencia,COMERCIAL,332.47,-70.626681,-33.545248
Providencia,COMERCIAL,369.53,-70.558544,-33.571337
Providencia,INDUSTRIAL,1488.98,-70.626784,-33.577685
Providencia,RESIDENCIAL,166.87,-70.647475,-33.56938
Providencia,RESIDENCIAL,180.35,-70.546793,-33.416884
Providencia,COMERCIAL,157.15,-70.68482,-33.593177
Providencia,INDUSTRIAL,570.2,-70.707591,-33.482734
Providencia,RESIDENCIAL,93.92,-70.610425,-33.514161
Providencia,COMERCIAL,180.14,-70.720615,-33.451118
Providencia,INDUSTRIAL,1137.57,-70.737054,-33.494242
Providencia,COMERCIAL,330.73,-70.614798,-33.405079
Providencia,INDUSTRIAL,1384.77,-70.634428,-33.560256
Providencia,INDUSTRIAL,1356.47,-70.628944,-33.466652
Providencia,COMERCIAL,382.14,-70.612732,-33.451846
Providencia,COMERCIAL,395.69,-70.684106,-33.485785
Providencia,RESIDENCIAL,165.6,-70.645843,-33.495625
Providencia,COMERCIAL,282.91,-70.574356,-33.455043
Providencia,RESIDENCIAL,63.0,-70.608157,-33.52619
Providencia,COMERCIAL,365.57,-70.730982,-33.481454
Providencia,RESIDENCIAL,204.62,-70.593621,-33.467249
Providencia,COMERCIAL,129.73,-70.663856,-33.573079
Providencia,COMERCIAL,363.31,-70.711217,-33.433031
Providencia,RESIDENCIAL,104.57,-70.518735,-33.50148
Providencia,COMERCIAL,360.32,-70.662931,-33.595074
Providencia,COMERCIAL,248.3,-70.698962,-33.505873
Providencia,COMERCIAL,397.26,-70.658442,-33.42165
Providencia,COMERCIAL,285.04,-70.657668,-33.530855
Providencia,INDUSTRIAL,250.09,-70.509823,-33.457931
Providencia,INDUSTRIAL,333.98,-70.603029,-33.489253
Providencia,COMERCIAL,207.11,-70.696699,-33.407663
Providencia,COMERCIAL,400.92,-70.607218,-33.514942
Providencia,COMERCIAL,318.18,-70.711773,-33.445017
Providencia,RESIDENCIAL,143.25,-70.745972,-33.409021
Providencia,RESIDENCIAL,185.64,-70.71573,-33.414491
Providencia,RESIDENCIAL,84.65,-70.515037,-33.452182
Providencia,COMERCIAL,100.3,-70.604614,-33.421487
Providencia,COMERCIAL,348.23,-70.578901,-33.527156
Providencia,RESIDENCIAL,143.2,-70.531609,-33.583803
Providencia,INDUSTRIAL,1031.05,-70.694086,-33.564011
Providencia,RESIDENCIAL,195.28,-70.539955,-33.470774
Providencia,COMERCIAL,235.93,-70.508202,-33.576707
Providencia,RESIDENCIAL,103.49,-70.73213,-33.589255
Providencia,INDUSTRIAL,1184.91,-70.540336,-33.559123
Providencia,RESIDENCIAL,124.94,-70.528524,-33.466099
Providencia,INDUSTRIAL,959.05,-70.621369,-33.59627
Providencia,RESIDENCIAL,152.79,-70.544236,-33.59825
Providencia,INDUSTRIAL,887.23,-70.518489,-33.587946
Providencia,COMERCIAL,457.37,-70.737544,-33.410182
Providencia,INDUSTRIAL,842.77,-70.737821,-33.485252
Providencia,COMERCIAL,419.3,-70.638559,-33.54602
Providencia,RESIDENCIAL,132.91,-70.501653,-33.50954
Providencia,INDUSTRIAL,1071.15,-70.614915,-33.419096
Providencia,INDUSTRIAL,539.71,-70.646463,-33.520917
Providencia,RESIDENCIAL,214.37,-70.502261,-33.48708
Providencia,RESIDENCIAL,114.96,-70.590072,-33.437676
Providencia,COMERCIAL,270.28,-70.691316,-33.416618
Providencia,COMERCIAL,296.57,-70.573638,-33.508132
Providencia,INDUSTRIAL,486.12,-70.573206,-33.534794
Providencia,INDUSTRIAL,1260.16,-70.510086,-33.491088
Providencia,RESIDENCIAL,134.44,-70.746124,-33.588341
Providencia,COMERCIAL,551.95,-70.685615,-33.512425
Providencia,INDUSTRIAL,1160.61,-70.634255,-33.406117
Providencia,RESIDENCIAL,273.89,-70.608324,-33.566529
Providencia,INDUSTRIAL,567.82,-70.677957,-33.425908
Providencia,INDUSTRIAL,753.63,-70.648042,-33.430155
Providencia,INDUSTRIAL,1013.73,-70.57463,-33.512087
Providencia,RESIDENCIAL,191.4,-70.654524,-33.44811
Providencia,RESIDENCIAL,122.19,-70.517572,-33.462221
Providencia,RESIDENCIAL,64.6,-70.50086,-33.577027
Providencia,COMERCIAL,414.68,-70.700349,-33.427624
Providencia,RESIDENCIAL,157.89,-70.52651,-33.520179
Providencia,INDUSTRIAL,797.42,-70.604216,-33.556411
Providencia,RESIDENCIAL,241.54,-70.541835,-33.592828
Providencia,INDUSTRIAL,691.37,-70.650046,-33.430624
Providencia,COMERCIAL,339.79,-70.620519,-33.461547
Providencia,INDUSTRIAL,1366.9,-70.715976,-33.547251
Providencia,RESIDENCIAL,169.8,-70.586239,-33.472522
Providencia,INDUSTRIAL,1034.22,-70.596232,-33.538246
Providencia,RESIDENCIAL,173.34,-70.637907,-33.525128
Providencia,INDUSTRIAL,910.02,-70.724575,-33.470434
Providencia,INDUSTRIAL,1024.21,-70.643109,-33.45333
Providencia,RESIDENCIAL,155.92,-70.748931,-33.520067
Providencia,RESIDENCIAL,113.31,-70.726278,-33.52389
Providencia,COMERCIAL,210.55,-70.629427,-33.571492
Providencia,COMERCIAL,160.68,-70.527061,-33.499456
Providencia,INDUSTRIAL,1465.41,-70.603893,-33.52029
Providencia,COMERCIAL,322.69,-70.604932,-33.533063
Providencia,INDUSTRIAL,1065.79,-70.531266,-33.486424
Providencia,INDUSTRIAL,738.33,-70.612067,-33.536858
Providencia,RESIDENCIAL,157.52,-70.527717,-33.528044
Providencia,RESIDENCIAL,171.94,-70.653355,-33.499185
Providencia,COMERCIAL,241.25,-70.556295,-33.539417
Providencia,RESIDENCIAL,145.06,-70.557313,-33.404529
Providencia,COMERCIAL,346.14,-70.626192,-33.532425
Providencia,INDUSTRIAL,1102.13,-70.586824,-33.562724
Providencia,RESIDENCIAL,226.29,-70.638994,-33.596274
Providencia,INDUSTRIAL,1059.2,-70.550588,-33.441726
Providencia,COMERCIAL,351.85,-70.516144,-33.496163
Providencia,RESIDENCIAL,207.8,-70.697087,-33.428687
Providencia,INDUSTRIAL,1166.8,-70.626394,-33.497901
Providencia,INDUSTRIAL,1181.97,-70.725676,-33.414454
Providencia,INDUSTRIAL,1240.24,-70.649166,-33.552659
Providencia,RESIDENCIAL,151.88,-70.524289,-33.439731
Providencia,RESIDENCIAL,159.07,-70.614152,-33.435906
Providencia,INDUSTRIAL,679.61,-70.749449,-33.429697
Providencia,INDUSTRIAL,1492.13,-70.608688,-33.425399
Providencia,COMERCIAL,142.05,-70.654949,-33.513785
Providencia,COMERCIAL,387.84,-70.628675,-33.49596
Providencia,INDUSTRIAL,898.18,-70.579124,-33.476126
Providencia,RESIDENCIAL,188.87,-70.652123,-33.572282
Providencia,COMERCIAL,337.71,-70.601583,-33.57616
Providencia,INDUSTRIAL,457.53,-70.730467,-33.49213
Providencia,INDUSTRIAL,1291.86,-70.709744,-33.54219
Providencia,RESIDENCIAL,193.31,-70.653091,-33.419723
Providencia,COMERCIAL,272.56,-70.500455,-33.456015
Providencia,INDUSTRIAL,1089.37,-70.674615,-33.489036
Providencia,INDUSTRIAL,912.14,-70.682086,-33.548419
Providencia,INDUSTRIAL,827.96,-70.518293,-33.588465
Providencia,RESIDENCIAL,103.96,-70.530631,-33.482202
Providencia,COMERCIAL,239.01,-70.65919,-33.522265
Providencia,INDUSTRIAL,1616.4,-70.726023,-33.425562
Providencia,COMERCIAL,142.28,-70.569413,-33.574982
Providencia,INDUSTRIAL,800.45,-70.529278,-33.501442
Providencia,INDUSTRIAL,678.95,-70.744625,-33.597601
Providencia,RESIDENCIAL,150.52,-70.523284,-33.462298
Providencia,COMERCIAL,277.31,-70.589805,-33.427626
Providencia,INDUSTRIAL,779.06,-70.681416,-33.571515
Providencia,INDUSTRIAL,843.98,-70.636427,-33.45496
Providencia,INDUSTRIAL,1315.47,-70.522309,-33.595581
Providencia,COMERCIAL,278.97,-70.661362,-33.580898
Providencia,RESIDENCIAL,179.43,-70.506231,-33.429896
Providencia,INDUSTRIAL,905.27,-70.599811,-33.586702
Providencia,INDUSTRIAL,585.65,-70.526016,-33.507203
Providencia,INDUSTRIAL,1017.98,-70.729135,-33.54572
Providencia,COMERCIAL,182.32,-70.732108,-33.520422
Providencia,INDUSTRIAL,873.82,-70.500818,-33.592224
Providencia,COMERCIAL,364.26,-70.660675,-33.431275
Providencia,COMERCIAL,219.81,-70.740192,-33.572885
Providencia,RESIDENCIAL,90.89,-70.636415,-33.56702
Providencia,COMERCIAL,302.75,-70.742441,-33.570798
Providencia,RESIDENCIAL,166.69,-70.684503,-33.423475
Providencia,RESIDENCIAL,187.87,-70.514983,-33.584634
Providencia,INDUSTRIAL,967.76,-70.716686,-33.436466
Providencia,RESIDENCIAL,223.91,-70.591021,-33.465749
Providencia,INDUSTRIAL,815.1,-70.72414,-33.403503
Providencia,INDUSTRIAL,998.44,-70.705521,-33.447738
Providencia,INDUSTRIAL,498.46,-70.616365,-33.547049
Providencia,INDUSTRIAL,1359.14,-70.665032,-33.542228
Providencia,INDUSTRIAL,1076.4,-70.621032,-33.502482
Providencia,INDUSTRIAL,836.57,-70.636489,-33.495332
Providencia,COMERCIAL,256.04,-70.69045,-33.538854
Providencia,RESIDENCIAL,212.32,-70.563197,-33.56906
Providencia,COMERCIAL,219.04,-70.506187,-33.589804
Providencia,COMERCIAL,387.19,-70.571978,-33.528203
Providencia,INDUSTRIAL,1478.52,-70.702763,-33.546346
Providencia,RESIDENCIAL,189.87,-70.526336,-33.571739
Providencia,COMERCIAL,295.43,-70.735725,-33.4914
Providencia,COMERCIAL,418.28,-70.725014,-33.41528
Providencia,RESIDENCIAL,118.13,-70.564192,-33.527952
Providencia,RESIDENCIAL,147.64,-70.731892,-33.526075
Providencia,RESIDENCIAL,136.39,-70.658991,-33.583647
Providencia,RESIDENCIAL,89.44,-70.627959,-33.589048
Providencia,INDUSTRIAL,1234.86,-70.74129,-33.459747
Providencia,INDUSTRIAL,1161.83,-70.698824,-33.555595
Providencia,COMERCIAL,364.16,-70.527024,-33.52022
Providencia,INDUSTRIAL,1328.42,-70.749171,-33.464007
Providencia,INDUSTRIAL,1114.98,-70.50364,-33.534771
Providencia,INDUSTRIAL,870.61,-70.562636,-33.495515
Providencia,COMERCIAL,307.24,-70.637949,-33.577698
Providencia,INDUSTRIAL,781.77,-70.742675,-33.573859
Providencia,RESIDENCIAL,110.19,-70.576059,-33.410103
Providencia,RESIDENCIAL,216.14,-70.598982,-33.539975
Providencia,INDUSTRIAL,1288.55,-70.606936,-33.456326
Providencia,RESIDENCIAL,177.13,-70.657015,-33.440986
Providencia,RESIDENCIAL,196.76,-70.583427,-33.511805
Providencia,COMERCIAL,314.97,-70.526862,-33.40177
Providencia,RESIDENCIAL,187.45,-70.629456,-33.432896
Providencia,INDUSTRIAL,1554.65,-70.555694,-33.509091
Providencia,COMERCIAL,152.73,-70.695341,-33.464772
Providencia,COMERCIAL,79.58,-70.584032,-33.515171
Providencia,INDUSTRIAL,817.14,-70.549254,-33.516677
Providencia,RESIDENCIAL,21.25,-70.564806,-33.421
Providencia,COMERCIAL,343.22,-70.570094,-33.514084
Providencia,COMERCIAL,261.19,-70.592442,-33.576061
Providencia,RESIDENCIAL,200.24,-70.620089,-33.52546
Providencia,RESIDENCIAL,156.84,-70.605446,-33.53733
Providencia,COMERCIAL,311.17,-70.692135,-33.553775
Providencia,RESIDENCIAL,101.12,-70.683595,-33.487174
Providencia,COMERCIAL,305.72,-70.53659,-33.513962
Providencia,INDUSTRIAL,769.09,-70.554695,-33.40039
Providencia,INDUSTRIAL,1046.12,-70.562245,-33.422027
Providencia,RESIDENCIAL,225.62,-70.59902,-33.490818
Providencia,COMERCIAL,95.17,-70.6824,-33.495498
Providencia,INDUSTRIAL,1120.66,-70.529438,-33.413927
Providencia,RESIDENCIAL,167.68,-70.647284,-33.503158
Providencia,RESIDENCIAL,69.54,-70.683766,-33.514405
Providencia,RESIDENCIAL,180.1,-70.617239,-33.440793
Providencia,INDUSTRIAL,1169.46,-70.535045,-33.413072
Providencia,INDUSTRIAL,1009.67,-70.556774,-33.44097
Providencia,INDUSTRIAL,1119.89,-70.598169,-33.473793
Providencia,INDUSTRIAL,1092.36,-70.626593,-33.419724
Providencia,RESIDENCIAL,211.97,-70.691778,-33.576221
Providencia,COMERCIAL,545.49,-70.576318,-33.578
Providencia,COMERCIAL,179.03,-70.580051,-33.586205
Providencia,RESIDENCIAL,162.57,-70.616402,-33.457321
Providencia,RESIDENCIAL,122.56,-70.699302,-33.439339
Providencia,RESIDENCIAL,113.55,-70.570592,-33.438479
Providencia,INDUSTRIAL,1088.71,-70.716299,-33.508553
Providencia,COMERCIAL,364.33,-70.536327,-33.513572
Providencia,RESIDENCIAL,71.57,-70.533022,-33.505673
Providencia,COMERCIAL,358.39,-70.662064,-33.567495
Providencia,RESIDENCIAL,227.52,-70.54001,-33.477486
Providencia,RESIDENCIAL,125.43,-70.688084,-33.558359
Providencia,RESIDENCIAL,97.57,-70.642693,-33.442754
Providencia,INDUSTRIAL,1116.89,-70.673874,-33.491424
Providencia,RESIDENCIAL,90.21,-70.506534,-33.507145
Providencia,RESIDENCIAL,153.67,-70.720256,-33.543729
Providencia,RESIDENCIAL,88.25,-70.701196,-33.491611
Providencia,COMERCIAL,367.35,-70.53782,-33.404995
Providencia,INDUSTRIAL,1173.06,-70.716176,-33.491798
Providencia,RESIDENCIAL,251.83,-70.525847,-33.551431
Providencia,COMERCIAL,300.58,-70.510326,-33.495485
Providencia,INDUSTRIAL,666.72,-70.501416,-33.544912
Providencia,COMERCIAL,107.08,-70.697542,-33.417263
Providencia,INDUSTRIAL,901.82,-70.569672,-33.443844
Providencia,INDUSTRIAL,866.66,-70.706924,-33.477885
Providencia,RESIDENCIAL,186.37,-70.684796,-33.427762
Providencia,INDUSTRIAL,724.47,-70.657304,-33.473865
Providencia,RESIDENCIAL,130.88,-70.575127,-33.531793
Providencia,RESIDENCIAL,130.91,-70.516525,-33.460639
Providencia,INDUSTRIAL,1516.41,-70.543483,-33.478592
Providencia,RESIDENCIAL,246.79,-70.524566,-33.474543
Providencia,INDUSTRIAL,956.75,-70.639146,-33.414095
Providencia,INDUSTRIAL,865.61,-70.556488,-33.553139
Providencia,RESIDENCIAL,113.49,-70.561711,-33.473521
Providencia,COMERCIAL,370.36,-70.621771,-33.549675
Providencia,INDUSTRIAL,668.75,-70.565865,-33.585881
Providencia,RESIDENCIAL,141.09,-70.608124,-33.508346
Providencia,RESIDENCIAL,172.08,-70.530825,-33.581429
Providencia,COMERCIAL,296.64,-70.584626,-33.476769
Providencia,INDUSTRIAL,1128.73,-70.591367,-33.448431
Providencia,INDUSTRIAL,764.34,-70.700057,-33.404601
Providencia,RESIDENCIAL,97.71,-70.642396,-33.541662
Providencia,COMERCIAL,312.92,-70.695497,-33.456339
Providencia,INDUSTRIAL,943.09,-70.690809,-33.468215
Providencia,INDUSTRIAL,1043.04,-70.68023,-33.475008
Providencia,INDUSTRIAL,934.4,-70.585575,-33.409541
Providencia,INDUSTRIAL,802.57,-70.725089,-33.522175
Providencia,INDUSTRIAL,990.27,-70.588867,-33.599939
Providencia,INDUSTRIAL,1103.25,-70.706052,-33.497217
Providencia,RESIDENCIAL,107.74,-70.720277,-33.47566
Providencia,RESIDENCIAL,155.86,-70.630677,-33.570445
Providencia,RESIDENCIAL,139.36,-70.674102,-33.553517
Providencia,INDUSTRIAL,634.34,-70.53832,-33.485003
Providencia,RESIDENCIAL,198.97,-70.637673,-33.527182
Providencia,COMERCIAL,203.33,-70.577968,-33.4212
Providencia,RESIDENCIAL,131.64,-70.503865,-33.434214
Providencia,INDUSTRIAL,832.94,-70.622486,-33.590833
Providencia,COMERCIAL,183.56,-70.641729,-33.461959
Providencia,INDUSTRIAL,679.57,-70.668388,-33.516389
Providencia,COMERCIAL,463.72,-70.507948,-33.462634
Providencia,COMERCIAL,221.8,-70.706937,-33.44968
Providencia,INDUSTRIAL,672.38,-70.591096,-33.509537
Providencia,COMERCIAL,396.76,-70.605514,-33.450833
Providencia,INDUSTRIAL,912.84,-70.723569,-33.418922
Providencia,INDUSTRIAL,848.32,-70.724226,-33.489354
Providencia,COMERCIAL,387.43,-70.661376,-33.502207
Providencia,RESIDENCIAL,185.24,-70.568026,-33.407933
Providencia,RESIDENCIAL,146.46,-70.533599,-33.547469
Providencia,RESIDENCIAL,225.38,-70.649987,-33.458035
Providencia,COMERCIAL,466.54,-70.692536,-33.436232
Providencia,RESIDENCIAL,183.44,-70.647215,-33.405291
Providencia,RESIDENCIAL,129.98,-70.696778,-33.539762
Providencia,RESIDENCIAL,186.36,-70.595888,-33.448056
Providencia,INDUSTRIAL,739.08,-70.536291,-33.402018
Providencia,RESIDENCIAL,96.53,-70.56855,-33.568918
Providencia,RESIDENCIAL,93.15,-70.713724,-33.560355
Providencia,RESIDENCIAL,88.27,-70.574114,-33.52463
Providencia,COMERCIAL,280.22,-70.506468,-33.526233
Providencia,RESIDENCIAL,224.1,-70.605009,-33.574713
Providencia,RESIDENCIAL,103.18,-70.518301,-33.438812
Providencia,RESIDENCIAL,145.28,-70.537425,-33.574776
Providencia,RESIDENCIAL,64.35,-70.683286,-33.533094
Providencia,COMERCIAL,473.95,-70.573128,-33.590488
Providencia,RESIDENCIAL,101.55,-70.559518,-33.492387
Providencia,RESIDENCIAL,169.94,-70.672666,-33.583675
Providencia,COMERCIAL,318.44,-70.697193,-33.448085
Providencia,RESIDENCIAL,170.12,-70.664843,-33.403461
Providencia,COMERCIAL,291.42,-70.631115,-33.597581
